Prekladiste 1: 452 hospod
Prekladiste 2: 524 hospod
Prekladiste 3: 435 hospod
Prekladiste 4: 534 hospod
Prekladiste 5: 490 hospod
Prekladiste 6: 429 hospod
Prekladiste 7: 434 hospod
Prekladiste 8: 502 hospod
Prekladiste soucet: 3800
Pivovar: 200
Prekladiste 4002 prijalo objednavku Objednavka: [den=0, cas=den 0 0:0, objem=1, id=20]
Auto 120 patrici prekladisti 3 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=498]
Auto 99 patrici prekladisti 2 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2798]
Auto 88 patrici prekladisti 2 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=939]
Auto 54 patrici prekladisti 0 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1880]
Auto 39 patrici prekladisti 6 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2815]
Auto 18 patrici prekladisti 1 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1317]
Auto 11 patrici prekladisti 0 vyklada v case: den 0 12:38 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=454]
Auto 293 patrici prekladisti 7 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=936]
Auto 240 patrici prekladisti 7 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2141]
Auto 190 patrici prekladisti 0 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3181]
Auto 151 patrici prekladisti 5 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3414]
Auto 115 patrici prekladisti 3 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1424]
Auto 91 patrici prekladisti 2 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=561]
Auto 79 patrici prekladisti 1 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1573]
Auto 73 patrici prekladisti 1 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2109]
Auto 43 patrici prekladisti 7 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1950]
Auto 6 patrici prekladisti 5 vyklada v case: den 0 12:39 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2299]
Auto 264 patrici prekladisti 2 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=111]
Auto 230 patrici prekladisti 5 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3768]
Auto 227 patrici prekladisti 5 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1201]
Auto 211 patrici prekladisti 3 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3627]
Auto 184 patrici prekladisti 7 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1763]
Auto 169 patrici prekladisti 7 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=863]
Auto 161 patrici prekladisti 6 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3053]
Auto 155 patrici prekladisti 6 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1648]
Auto 148 patrici prekladisti 5 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1855]
Auto 128 patrici prekladisti 4 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1769]
Auto 116 patrici prekladisti 3 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=38]
Auto 96 patrici prekladisti 2 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1783]
Auto 94 patrici prekladisti 2 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3491]
Auto 90 patrici prekladisti 2 vyklada v case: den 0 12:40 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1597]
Auto 265 patrici prekladisti 3 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=341]
Auto 180 patrici prekladisti 7 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=2144]
Auto 179 patrici prekladisti 7 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2646]
Auto 170 patrici prekladisti 7 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1297]
Auto 95 patrici prekladisti 2 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=3496]
Auto 83 patrici prekladisti 1 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2194]
Auto 72 patrici prekladisti 1 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1406]
Auto 71 patrici prekladisti 1 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1995]
Auto 63 patrici prekladisti 0 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2374]
Auto 59 patrici prekladisti 0 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1964]
Auto 14 patrici prekladisti 1 vyklada v case: den 0 12:41 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=519]
Auto 258 patrici prekladisti 1 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2934]
Auto 246 patrici pivovaru vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3597]
Auto 147 patrici prekladisti 5 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=2151]
Auto 146 patrici prekladisti 5 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3030]
Auto 144 patrici prekladisti 5 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=177]
Auto 86 patrici prekladisti 1 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=687]
Auto 62 patrici prekladisti 0 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3943]
Auto 36 patrici prekladisti 6 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1209]
Auto 16 patrici prekladisti 1 vyklada v case: den 0 12:42 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3237]
Auto 242 patrici prekladisti 7 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=998]
Auto 222 patrici prekladisti 4 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2119]
Auto 197 patrici prekladisti 1 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2762]
Auto 92 patrici prekladisti 2 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2005]
Auto 80 patrici prekladisti 1 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3156]
Auto 78 patrici prekladisti 1 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1388]
Auto 46 patrici pivovaru vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2599]
Auto 44 patrici prekladisti 7 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3126]
Auto 42 patrici prekladisti 7 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2421]
Auto 20 patrici prekladisti 2 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1335]
Auto 10 patrici prekladisti 0 vyklada v case: den 0 12:43 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1347]
Auto 251 patrici prekladisti 0 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2329]
Auto 228 patrici prekladisti 5 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2136]
Auto 171 patrici prekladisti 7 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3815]
Auto 164 patrici prekladisti 6 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=369]
Auto 106 patrici prekladisti 3 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2185]
Auto 103 patrici prekladisti 3 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3018]
Auto 89 patrici prekladisti 2 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1924]
Auto 29 patrici prekladisti 4 vyklada v case: den 0 12:44 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=652]
Auto 277 patrici prekladisti 4 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1427]
Auto 243 patrici prekladisti 7 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3701]
Auto 215 patrici prekladisti 3 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=3652]
Auto 203 patrici prekladisti 1 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2157]
Auto 199 patrici prekladisti 1 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=40]
Auto 189 patrici pivovaru vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2180]
Auto 187 patrici pivovaru vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2204]
Auto 178 patrici prekladisti 7 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1084]
Auto 174 patrici prekladisti 7 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3795]
Auto 70 patrici prekladisti 1 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2817]
Auto 55 patrici prekladisti 0 vyklada v case: den 0 12:45 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=121]
Auto 275 patrici prekladisti 4 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3452]
Auto 268 patrici prekladisti 3 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2382]
Auto 201 patrici prekladisti 1 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=1251]
Auto 182 patrici prekladisti 7 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3708]
Auto 181 patrici prekladisti 7 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1566]
Auto 177 patrici prekladisti 7 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=6, id=3884]
Auto 162 patrici prekladisti 6 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3686]
Auto 155 patrici prekladisti 6 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2572]
Auto 149 patrici prekladisti 5 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1771]
Auto 142 patrici prekladisti 5 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1216]
Auto 140 patrici prekladisti 5 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3868]
Auto 67 patrici prekladisti 1 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1822]
Auto 49 patrici pivovaru vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3713]
Auto 48 patrici pivovaru vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2256]
Auto 38 patrici prekladisti 6 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3314]
Auto 31 patrici prekladisti 4 vyklada v case: den 0 12:46 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3634]
Auto 241 patrici prekladisti 7 vyklada v case: den 0 12:47 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1947]
Auto 221 patrici prekladisti 4 vyklada v case: den 0 12:47 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3081]
Auto 125 patrici prekladisti 4 vyklada v case: den 0 12:47 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=845]
Auto 123 patrici prekladisti 4 vyklada v case: den 0 12:47 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3439]
Auto 58 patrici prekladisti 0 vyklada v case: den 0 12:47 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3774]
Auto 41 patrici prekladisti 7 vyklada v case: den 0 12:47 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1968]
Auto 271 patrici prekladisti 3 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=650]
Auto 270 patrici prekladisti 3 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2963]
Auto 260 patrici prekladisti 2 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2400]
Auto 237 patrici prekladisti 6 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2540]
Auto 226 patrici prekladisti 5 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2371]
Auto 208 patrici prekladisti 2 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2892]
Auto 206 patrici prekladisti 2 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2832]
Auto 130 patrici prekladisti 4 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=2066]
Auto 126 patrici prekladisti 4 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=798]
Auto 101 patrici prekladisti 2 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1456]
Auto 68 patrici prekladisti 1 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1539]
Auto 61 patrici prekladisti 0 vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1231]
Auto 9 patrici pivovaru vyklada v case: den 0 12:48 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3388]
Auto 253 patrici prekladisti 1 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=576]
Auto 247 patrici prekladisti 0 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2111]
Auto 244 patrici prekladisti 7 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1482]
Auto 236 patrici prekladisti 6 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2464]
Auto 216 patrici prekladisti 3 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2048]
Auto 195 patrici prekladisti 0 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=153]
Auto 190 patrici prekladisti 0 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=3380]
Auto 185 patrici prekladisti 7 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2978]
Auto 179 patrici prekladisti 7 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1561]
Auto 160 patrici prekladisti 6 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1082]
Auto 138 patrici prekladisti 4 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1246]
Auto 112 patrici prekladisti 3 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=417]
Auto 97 patrici prekladisti 2 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3445]
Auto 63 patrici prekladisti 0 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3535]
Auto 37 patrici prekladisti 6 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2949]
Auto 35 patrici prekladisti 5 vyklada v case: den 0 12:49 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3298]
Auto 294 patrici prekladisti 7 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3810]
Auto 234 patrici prekladisti 6 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1426]
Auto 209 patrici prekladisti 3 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=2434]
Auto 165 patrici prekladisti 6 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2429]
Auto 145 patrici prekladisti 5 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=137]
Auto 134 patrici prekladisti 4 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2351]
Auto 98 patrici prekladisti 2 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2676]
Auto 86 patrici prekladisti 1 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=3354]
Auto 65 patrici prekladisti 0 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3907]
Auto 51 patrici pivovaru vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3078]
Auto 46 patrici pivovaru vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2361]
Auto 25 patrici prekladisti 3 vyklada v case: den 0 12:50 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=509]
Auto 205 patrici prekladisti 2 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2628]
Auto 196 patrici prekladisti 1 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1806]
Auto 191 patrici prekladisti 0 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=906]
Auto 188 patrici pivovaru vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2898]
Auto 176 patrici prekladisti 7 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1921]
Auto 113 patrici prekladisti 3 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=539]
Auto 102 patrici prekladisti 2 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1093]
Auto 88 patrici prekladisti 2 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=1537]
Auto 81 patrici prekladisti 1 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1569]
Auto 69 patrici prekladisti 1 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1916]
Auto 24 patrici prekladisti 3 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1847]
Auto 23 patrici prekladisti 2 vyklada v case: den 0 12:51 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2220]
Auto 289 patrici prekladisti 6 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=780]
Auto 214 patrici prekladisti 3 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3190]
Auto 186 patrici prekladisti 7 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1200]
Auto 154 patrici prekladisti 6 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1069]
Auto 111 patrici prekladisti 3 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=2174]
Auto 104 patrici prekladisti 3 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3315]
Auto 84 patrici prekladisti 1 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2520]
Auto 60 patrici prekladisti 0 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=1028]
Auto 22 patrici prekladisti 2 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=3834]
Auto 17 patrici prekladisti 1 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1992]
Auto 15 patrici prekladisti 1 vyklada v case: den 0 12:52 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1708]
Auto 272 patrici prekladisti 3 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1922]
Auto 193 patrici prekladisti 0 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3674]
Auto 175 patrici prekladisti 7 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=560]
Auto 158 patrici prekladisti 6 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3092]
Auto 153 patrici prekladisti 6 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2302]
Auto 142 patrici prekladisti 5 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=2181]
Auto 137 patrici prekladisti 4 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=201]
Auto 133 patrici prekladisti 4 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=7]
Auto 110 patrici prekladisti 3 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1754]
Auto 107 patrici prekladisti 3 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=172]
Auto 105 patrici prekladisti 3 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3044]
Auto 3 patrici prekladisti 2 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=5, id=1472]
Auto 2 patrici prekladisti 1 vyklada v case: den 0 12:53 Objednavka: [den=0, cas=den 0 0:0, objem=1, id=3214]
Auto 240 patrici prekladisti 7 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1634]
Auto 237 patrici prekladisti 6 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=1205]
Auto 235 patrici prekladisti 6 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2234]
Auto 230 patrici prekladisti 5 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=971]
Auto 229 patrici prekladisti 5 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=2356]
Auto 223 patrici prekladisti 4 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=819]
Auto 206 patrici prekladisti 2 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=3, id=3408]
Auto 171 patrici prekladisti 7 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=4, id=151]
Auto 151 patrici prekladisti 5 vyklada v case: den 0 12:54 Objednavka: [den=0, cas=den 0 0:0, objem=2, id=1881]
